group_id,group_name,group_memo,group_create_time,member_count,max_member_count,remark_name,group_id,user_id,nickname,card,sex,age,area,level,qq_level,join_time,last_sent_time,title_expire_time,unfriendly,card_changeable,is_robot,shut_up_timestamp,role,title
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,408322065,粞粞蜾,11U-粞粞蜾,unknown,0,,1,0,1657633693,1657775100,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,584654513,不忘初心,小米12-酷安  欲望枷锁,unknown,0,,1,0,1657449733,1685327323,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2170666256,？,米10 Ilikehcy,unknown,0,,1,0,1657440066,1660791754,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1975205814,钟情于風,12p用户 酷安昵称:旧梦几多愁,unknown,0,,1,0,1657370240,1661443272,0,False,True,False,0,admin,解答小子
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,258841256,镰刀红,镰刀红,unknown,0,,1,0,1657626585,1658198444,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1965298550,再也不放狗了,Redmi K30Pro Zoom（lmipro）酷安：我的小朋友呢,unknown,0,,1,0,1657376494,1660791094,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3403933092,国泰经办负责人,k50g,unknown,0,,1,0,1657427652,1682781795,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1014411313,芈,k50pro-芈,unknown,0,,1,0,1657700984,1690880201,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2171726421,Ik i.,小米11u beanst,unknown,0,,1,0,1657528315,1657528650,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,517091673,Just so so,小米11u hc19870226,unknown,0,,1,0,1657409230,1657409230,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,614085245,蓝,兰缇-mi11u,unknown,0,,1,0,1657702510,1659918214,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,747359780,是我i,11u-昵称永亮,unknown,0,,1,0,1657454326,1663933112,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1650729128,莹颖,米11-年少有为清欢,unknown,0,,1,0,1657370264,1660822285,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,493833837,lie,小米10至尊屌丝版-邪恶的大香肠,unknown,0,,1,0,1657376795,1712582827,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,178878631,瑞克-瑞文[Ⅵ],米12SPro/米酒 瑞克先生,unknown,0,,1,0,1657508376,1663901563,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1608954723,　,小米11U+心归对月明,unknown,0,,1,0,1657427075,1658631417,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,124210779,一念之间,一念之间,unknown,0,,1,0,1657714113,1657812188,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,168600093,Ycoming,小米10至尊纪念版 酷安：哈哈7快,unknown,0,,1,0,1657373387,1685790602,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1311290203,老娃娃,红米note11Tpro+（打烂仗）,unknown,0,,1,0,1657380694,1658978906,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3052668366,don't hurt,小米11 - 万能de小二,unknown,0,,1,0,1657632573,1660790631,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1621455546,?,Mi 11Ultra PexPhoenix,unknown,0,,1,0,1657363952,1658896420,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3564817706,歪比巴卜,歪比巴卜,unknown,0,,1,0,1657710049,1663069228,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,591890505,缃帙,11u+缃帙,unknown,0,,1,0,1657599131,1663901542,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2610446,梦醒时分,11u 酷友20989225,unknown,0,,1,0,1657538154,1657872614,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1503099607,1234,小米10u+太白啊,unknown,0,,1,0,1657376221,1660223162,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,730258325,心飞舞,11Ultra 酷安小猫凑凑,unknown,0,,1,0,1657453405,1658496809,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,491777440,海绵宝宝的笑,mi12su-kumoko,unknown,0,,1,0,1657632125,1660093596,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,917302249,醉清风,Mi9-SitandRelax,unknown,0,,1,0,1657633022,1657633022,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2734138464,秋,米10/K50+Geek_Qiu,unknown,0,,1,0,1657549780,1660988268,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1553809191,遺落凡間，絕名小汐??,"Xiaomi 11 Ultra, Miui13 22.5.31, 浅夏Yixi00",unknown,0,,1,0,1657427600,1679585946,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1839277381,A?T?O?N?E?M?E?N?T?,A?T?O?N?E?M?E?N?T?,unknown,0,,1,0,1657701502,1669445687,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,949856867,焉末,11P 轻寒醉歌,unknown,0,,1,0,1657363952,1658972750,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2087418716,???,mix4-小唐同学,unknown,0,,1,0,1657772144,1657772144,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,10558313,无牙猪 iceny,无牙猪 iceny,unknown,0,,1,0,1657364670,1660970882,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,9711438,ming,11umingzoe,unknown,0,,1,0,1657508204,1659060298,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,64592647,麦田种地瓜,南_11u,unknown,0,,1,0,1657366224,1669994197,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3099578664,轻描淡写?,10至尊版 酷安:星,unknown,0,,1,0,1657542046,1657547877,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,183359537,Mr.JD,绅士-11ultra,unknown,0,,1,0,1657369503,1657439102,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,228415282,夕阳残月,Xiaomi 11  布达拉宝,unknown,0,,1,0,1657425076,1658970828,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2068658256,镜花??@一号机,小米10 酷安@GNK48_林忆宁,unknown,0,,1,0,1657777710,1657869433,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1103323819,水木年华,小米10pro -都这名了你还要我怎样,unknown,0,,1,0,1657610116,1657610116,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,354641330,不喝奶茶的猫c,小米11u  陈细辛过钱cl,unknown,0,,1,0,1657421033,1658849216,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,374791500,Sonic.J.Swift,11 Ultra - 深圳第一帅,unknown,0,,1,0,1657508427,1658841093,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,727127746,The Voyager,The Voyager - mi10,unknown,0,,1,0,1657453397,1658984206,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,780310670,幻,11u-酷:用户名已经存在了哦,unknown,0,,1,0,1657427849,1660059154,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3114187320,山山而川.,小米10Pro-月亮跌进海,unknown,0,,1,0,1657428879,1687841725,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,577061128,。。。,小米10u AA9skillz,unknown,0,,1,0,1657637461,1660790610,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,260667596,昨日/xin辰,小米11u 小小小V白,unknown,0,,1,0,1657436206,1659017561,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,845343384,?,11U+冷漠的孔废萌呀,unknown,0,,1,0,1657632651,1657632934,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,380741461,?钱徒?,小米11Pro 平荇时空卜,unknown,0,,1,0,1657368039,1660063500,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,975490980,sharkcpt,Mi11P + ,unknown,0,,1,0,1657591016,1696139972,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3532169409,听风吟,11u  酷安:雾末初s,unknown,0,,1,0,1657556956,1714446159,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,298054899,东梦游人,10s-酷安：dsczd,unknown,0,,1,0,1657383465,1660665572,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3162547596,幼稚?初心,幼稚?初心,unknown,0,,1,0,1657638468,1680165656,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,380080436,Huang.,小米11ultra   邓县胡丘扯,unknown,0,,1,0,1657623934,1657857270,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1252375640,   ,MI 11P 酷安人生梦未醒,unknown,0,,1,0,1657370923,1662372607,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3144732122,白鳥,11u~10pro,unknown,0,,1,0,1657723395,1658230205,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2692784252,.,11U 南桥赌神,unknown,0,,1,0,1657508546,1657508546,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3943423,Ｋｒａｉｔ,小米12-krait,unknown,0,,1,0,1657526430,1660791821,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,563623403,Only Mystery,Only Mystery,unknown,0,,1,0,1657360668,1671297135,0,False,True,False,0,admin,写文章的
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1445447940,Vei,小米10Pro-恰似一江春水向东流,unknown,0,,1,0,1657377867,1683553279,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,694940562,帅雨情,小米12Pro 帅雨情,unknown,0,,1,0,1657368620,1664406866,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1039563902,Yalewoo,Yalewoo,unknown,0,,1,0,1657701498,1657701498,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1579138299,Ray,11u~LookThePhone,unknown,0,,1,0,1657452180,1660790614,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,843099951,几次,11Ultra + cody__chen,unknown,0,,1,0,1657634550,1657798689,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3343597445,⑧㈥ら,⑧㈥ら,unknown,0,,1,0,1657701403,1657794425,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,3189340961,清梦,小米11u九张机呀,unknown,0,,1,0,1657361167,1657362243,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,86891819,小丁丁雀,小米11U calm4444,unknown,0,,1,0,1657363064,1658553140,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,275585238,汝何为?,10pro+总有你的不打扰,unknown,0,,1,0,1657361736,1663421866,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1700870021,青雘子,11ultra id:青雘子,unknown,0,,1,0,1657539694,1659172882,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,869057587,逆城,11u 小火龙的bbc,unknown,0,,1,0,1657539522,1657544033,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2370870100,雪雪雪雪雪兔！,11 lite ?夢の雪?,unknown,0,,1,0,1657384394,1658241884,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1146763172,FREEDOOM,10u -语塘,unknown,0,,1,0,1657612384,1658981493,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1283277099,lewis,11u大灰狼,unknown,0,,1,0,1657775711,1658547995,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2528292455,Theme.LXB,10u 七晨,unknown,0,,1,0,1657555697,1674117094,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,2029825359,-,小米12pro  布老,unknown,0,,1,0,1657709072,1657709072,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,4940323,光辉岁月,11 Ultra@酷安 wingkwong,unknown,0,,1,0,1657414821,1708054783,0,False,True,False,0,member,
387071275,菜卡内测 | Vegeca Beta,,1657360074,177,500,,387071275,1398055535,?? Pattern。,11u-酷安名为：路亻二甲,unknown,0,,1,0,1657360916,1660965480,0,False,True,False,0,member,
